Datetime,PM10 (ug/m3),Predicted_Cases_Week1,Predicted_Cases_Week2,Predicted_Cases_Week3,Predicted_Cases_Week4,Predicted_Cases_Week8,Predicted_Cases_Week12
2021-03-28,20309.25,21283.898790323226,14851.184808017522,8111.996308959671,10987.220022240997,12763.618854323204,5219.9971572433715
2021-04-04,19297.75,19728.261217733074,21283.898790323226,14851.184808017522,8111.996308959671,9424.59934866358,11829.518507642031
2021-04-11,17461.0,18587.59548128244,19728.261217733074,21283.898790323226,14851.184808017522,10425.925279294526,10896.149476003971
2021-04-18,8672.5,9064.966760286008,18587.59548128244,19728.261217733074,21283.898790323226,11598.066350873703,13734.799659652239
2021-04-25,2173.08,1855.9347256068277,9064.966760286008,18587.59548128244,19728.261217733074,10987.220022240997,12763.618854323204
2021-05-02,532.0,-33.98300641037713,1855.9347256068277,9064.966760286008,18587.59548128244,8111.996308959671,9424.59934866358
2021-05-09,3481.25,3709.9465141517576,-33.98300641037713,1855.9347256068277,9064.966760286008,14851.184808017522,10425.925279294526
2021-05-16,6359.75,6183.20569994846,3709.9465141517576,-33.98300641037713,1855.9347256068277,21283.898790323226,11598.066350873703
2021-05-23,6103.5,6274.505159402155,6183.20569994846,3709.9465141517576,-33.98300641037713,19728.261217733074,10987.220022240997
2021-05-30,8918.25,9030.210505004425,6274.505159402155,6183.20569994846,3709.9465141517576,18587.59548128244,8111.996308959671
2021-06-06,5024.0,4949.715421974859,9030.210505004425,6274.505159402155,6183.20569994846,9064.966760286008,14851.184808017522
2021-06-13,4656.42,4866.742506654887,4949.715421974859,9030.210505004425,6274.505159402155,1855.9347256068277,21283.898790323226
2021-06-20,9965.5,10124.579486547906,4866.742506654887,4949.715421974859,9030.210505004425,-33.98300641037713,19728.261217733074
2021-06-27,11911.0,12064.988950367879,10124.579486547906,4866.742506654887,4949.715421974859,3709.9465141517576,18587.59548128244
2021-07-04,6436.0,6185.5558911171665,12064.988950367879,10124.579486547906,4866.742506654887,6183.20569994846,9064.966760286008
2021-07-11,3499.25,4044.599063842028,6185.5558911171665,12064.988950367879,10124.579486547906,6274.505159402155,1855.9347256068277
2021-07-18,3808.92,4478.268420080628,4044.599063842028,6185.5558911171665,12064.988950367879,9030.210505004425,-33.98300641037713
2021-07-25,4307.0,4191.342186594385,4478.268420080628,4044.599063842028,6185.5558911171665,4949.715421974859,3709.9465141517576
2021-08-01,4697.25,3892.1553983694876,4191.342186594385,4478.268420080628,4044.599063842028,4866.742506654887,6183.20569994846
2021-08-08,5729.0,5408.189823658301,3892.1553983694876,4191.342186594385,4478.268420080628,10124.579486547906,6274.505159402155
2021-08-15,5209.5,5304.2544010771535,5408.189823658301,3892.1553983694876,4191.342186594385,12064.988950367879,9030.210505004425
2021-08-22,5023.25,5190.520053408818,5304.2544010771535,5408.189823658301,3892.1553983694876,6185.5558911171665,4949.715421974859
2021-08-29,4429.58,3844.3185723367224,5190.520053408818,5304.2544010771535,5408.189823658301,4044.599063842028,4866.742506654887
2021-09-05,5980.17,6833.091947217559,3844.3185723367224,5190.520053408818,5304.2544010771535,4478.268420080628,10124.579486547906
2021-09-12,4030.67,4144.089948269098,6833.091947217559,3844.3185723367224,5190.520053408818,4191.342186594385,12064.988950367879
2021-09-19,7783.92,7678.763304030129,4144.089948269098,6833.091947217559,3844.3185723367224,3892.1553983694876,6185.5558911171665
2021-09-26,5358.83,5291.521161440793,7678.763304030129,4144.089948269098,6833.091947217559,5408.189823658301,4044.599063842028
2021-10-03,3606.66,4174.321351333833,5291.521161440793,7678.763304030129,4144.089948269098,5304.2544010771535,4478.268420080628
2021-10-10,3916.75,3301.19851727438,4174.321351333833,5291.521161440793,7678.763304030129,5190.520053408818,4191.342186594385
2021-10-17,10259.67,9588.073189355615,3301.19851727438,4174.321351333833,5291.521161440793,3844.3185723367224,3892.1553983694876
2021-10-24,9484.5,9618.519227581415,9588.073189355615,3301.19851727438,4174.321351333833,6833.091947217559,5408.189823658301
2021-10-31,9444.5,8079.5206973666045,9618.519227581415,9588.073189355615,3301.19851727438,4144.089948269098,5304.2544010771535
2021-11-07,3258.75,3484.8681742702884,8079.5206973666045,9618.519227581415,9588.073189355615,7678.763304030129,5190.520053408818
2021-11-14,9764.25,9534.266714079064,3484.8681742702884,8079.5206973666045,9618.519227581415,5291.521161440793,3844.3185723367224
2021-11-21,3487.42,3402.936744437109,9534.266714079064,3484.8681742702884,8079.5206973666045,4174.321351333833,6833.091947217559
2021-11-28,5134.0,5515.843809111046,3402.936744437109,9534.266714079064,3484.8681742702884,3301.19851727438,4144.089948269098
2021-12-05,9152.42,9098.748784946369,5515.843809111046,3402.936744437109,9534.266714079064,9588.073189355615,7678.763304030129
2021-12-12,6057.25,6144.190854970688,9098.748784946369,5515.843809111046,3402.936744437109,9618.519227581415,5291.521161440793
2021-12-19,13224.25,13465.685010327132,6144.190854970688,9098.748784946369,5515.843809111046,8079.5206973666045,4174.321351333833
2021-12-26,15909.0,15519.465602010694,13465.685010327132,6144.190854970688,9098.748784946369,3484.8681742702884,3301.19851727438
2022-01-02,7634.17,11402.52733464633,15519.465602010694,13465.685010327132,6144.190854970688,9534.266714079064,9588.073189355615
2022-01-09,8992.75,8870.923718628372,11402.52733464633,15519.465602010694,13465.685010327132,3402.936744437109,9618.519227581415
2022-01-16,7623.58,7785.486197743063,8870.923718628372,11402.52733464633,15519.465602010694,5515.843809111046,8079.5206973666045
2022-01-23,11118.25,11290.387485935484,7785.486197743063,8870.923718628372,11402.52733464633,9098.748784946369,3484.8681742702884
2022-01-30,15344.67,15786.175966070256,11290.387485935484,7785.486197743063,8870.923718628372,6144.190854970688,9534.266714079064
2022-02-06,13548.25,13330.485057080663,15786.175966070256,11290.387485935484,7785.486197743063,13465.685010327132,3402.936744437109
2022-02-13,9309.75,9068.530092833573,13330.485057080663,15786.175966070256,11290.387485935484,15519.465602010694,5515.843809111046
2022-02-20,11003.75,10833.539157446316,9068.530092833573,13330.485057080663,15786.175966070256,11402.52733464633,9098.748784946369
2022-02-27,10938.25,11016.754702624978,10833.539157446316,9068.530092833573,13330.485057080663,8870.923718628372,6144.190854970688
2022-03-06,7375.75,6990.904161597062,11016.754702624978,10833.539157446316,9068.530092833573,7785.486197743063,13465.685010327132
2022-03-13,14076.25,14743.353217482878,6990.904161597062,11016.754702624978,10833.539157446316,11290.387485935484,15519.465602010694
2022-03-20,16755.67,16848.230210819936,14743.353217482878,6990.904161597062,11016.754702624978,15786.175966070256,11402.52733464633
2022-03-27,14644.08,14972.25854059313,16848.230210819936,14743.353217482878,6990.904161597062,13330.485057080663,8870.923718628372
2022-04-03,10415.25,11124.052781423406,14972.25854059313,16848.230210819936,14743.353217482878,9068.530092833573,7785.486197743063
2022-04-10,9382.5,9438.187878655124,11124.052781423406,14972.25854059313,16848.230210819936,10833.539157446316,11290.387485935484
2022-04-17,10167.0,10867.676363250033,9438.187878655124,11124.052781423406,14972.25854059313,11016.754702624978,15786.175966070256
2022-04-24,11305.25,12414.850066992818,10867.676363250033,9438.187878655124,11124.052781423406,6990.904161597062,13330.485057080663
2022-05-01,15266.25,15802.413481662406,12414.850066992818,10867.676363250033,9438.187878655124,14743.353217482878,9068.530092833573
2022-05-08,15432.67,15395.961581856896,15802.413481662406,12414.850066992818,10867.676363250033,16848.230210819936,10833.539157446316
2022-05-15,12333.25,12275.096458744569,15395.961581856896,15802.413481662406,12414.850066992818,14972.25854059313,11016.754702624978
2022-05-22,10325.41,10011.300295432593,12275.096458744569,15395.961581856896,15802.413481662406,11124.052781423406,6990.904161597062
2022-05-29,12264.17,12360.322056560834,10011.300295432593,12275.096458744569,15395.961581856896,9438.187878655124,14743.353217482878
2022-06-05,9285.42,9393.393671446966,12360.322056560834,10011.300295432593,12275.096458744569,10867.676363250033,16848.230210819936
2022-06-12,5563.33,5423.418356654463,9393.393671446966,12360.322056560834,10011.300295432593,12414.850066992818,14972.25854059313
2022-06-19,4267.75,3629.9791875772225,5423.418356654463,9393.393671446966,12360.322056560834,15802.413481662406,11124.052781423406
2022-06-26,4231.33,3371.882553907996,3629.9791875772225,5423.418356654463,9393.393671446966,15395.961581856896,9438.187878655124
2022-07-03,5264.75,5383.592100224094,3371.882553907996,3629.9791875772225,5423.418356654463,12275.096458744569,10867.676363250033
2022-07-10,4599.75,4379.669043515638,5383.592100224094,3371.882553907996,3629.9791875772225,10011.300295432593,12414.850066992818
2022-07-17,6280.5,6093.838073026111,4379.669043515638,5383.592100224094,3371.882553907996,12360.322056560834,15802.413481662406
2022-07-24,6929.17,6745.121248109308,6093.838073026111,4379.669043515638,5383.592100224094,9393.393671446966,15395.961581856896
2022-07-31,7692.75,7111.01487995082,6745.121248109308,6093.838073026111,4379.669043515638,5423.418356654463,12275.096458744569
2022-08-07,5374.5,5464.719547836861,7111.01487995082,6745.121248109308,6093.838073026111,3629.9791875772225,10011.300295432593
2022-08-14,5932.5,6034.715314651829,5464.719547836861,7111.01487995082,6745.121248109308,3371.882553907996,12360.322056560834
2022-08-21,6929.25,6995.341967009473,6034.715314651829,5464.719547836861,7111.01487995082,5383.592100224094,9393.393671446966
2022-08-28,5276.33,4789.615932736709,6995.341967009473,6034.715314651829,5464.719547836861,4379.669043515638,5423.418356654463
2022-09-04,8509.5,8125.865060302656,4789.615932736709,6995.341967009473,6034.715314651829,6093.838073026111,3629.9791875772225
2022-09-11,5221.0,5693.176795381015,8125.865060302656,4789.615932736709,6995.341967009473,6745.121248109308,3371.882553907996
2022-09-18,6515.25,6558.174603229738,5693.176795381015,8125.865060302656,4789.615932736709,7111.01487995082,5383.592100224094
2022-09-25,6821.0,6428.291658591954,6558.174603229738,5693.176795381015,8125.865060302656,5464.719547836861,4379.669043515638
2022-10-02,6813.92,7191.735344938007,6428.291658591954,6558.174603229738,5693.176795381015,6034.715314651829,6093.838073026111
2022-10-09,9375.75,9461.972449410441,7191.735344938007,6428.291658591954,6558.174603229738,6995.341967009473,6745.121248109308
2022-10-16,5763.75,6462.926739033754,9461.972449410441,7191.735344938007,6428.291658591954,4789.615932736709,7111.01487995082
2022-10-23,8256.5,8334.363907748004,6462.926739033754,9461.972449410441,7191.735344938007,8125.865060302656,5464.719547836861
2022-10-30,10634.75,10483.601775109739,8334.363907748004,6462.926739033754,9461.972449410441,5693.176795381015,6034.715314651829
2022-11-06,8062.5,8322.673198334212,10483.601775109739,8334.363907748004,6462.926739033754,6558.174603229738,6995.341967009473
2022-11-13,1287.5,2207.9284961955855,8322.673198334212,10483.601775109739,8334.363907748004,6428.291658591954,4789.615932736709
2022-11-20,3542.0,3395.3761077088566,2207.9284961955855,8322.673198334212,10483.601775109739,7191.735344938007,8125.865060302656
2022-11-27,9787.0,10476.683418720142,3395.3761077088566,2207.9284961955855,8322.673198334212,9461.972449410441,5693.176795381015
2022-12-04,14148.33,14666.05948584056,10476.683418720142,3395.3761077088566,2207.9284961955855,6462.926739033754,6558.174603229738
2022-12-11,14552.0,14600.37764410183,14666.05948584056,10476.683418720142,3395.3761077088566,8334.363907748004,6428.291658591954
2022-12-18,10215.0,9978.938443957344,14600.37764410183,14666.05948584056,10476.683418720142,10483.601775109739,7191.735344938007
2022-12-25,14136.25,13825.463223263685,9978.938443957344,14600.37764410183,14666.05948584056,8322.673198334212,9461.972449410441
2023-01-01,8325.5,8483.89496595916,13825.463223263685,9978.938443957344,14600.37764410183,2207.9284961955855,6462.926739033754
2023-01-08,14354.0,14233.758036977839,8483.89496595916,13825.463223263685,9978.938443957344,3395.3761077088566,8334.363907748004
2023-01-15,12807.5,12926.648014840413,14233.758036977839,8483.89496595916,13825.463223263685,10476.683418720142,10483.601775109739
2023-01-22,11228.75,10621.52280072535,12926.648014840413,14233.758036977839,8483.89496595916,14666.05948584056,8322.673198334212
2023-01-29,12800.75,13068.892505341853,10621.52280072535,12926.648014840413,14233.758036977839,14600.37764410183,2207.9284961955855
2023-02-05,12660.25,12736.415559863965,13068.892505341853,10621.52280072535,12926.648014840413,9978.938443957344,3395.3761077088566
2023-02-12,14153.0,14076.775574967887,12736.415559863965,13068.892505341853,10621.52280072535,13825.463223263685,10476.683418720142
2023-02-19,13745.0,14267.940398583425,14076.775574967887,12736.415559863965,13068.892505341853,8483.89496595916,14666.05948584056
2023-02-26,13848.25,14022.686121398263,14267.940398583425,14076.775574967887,12736.415559863965,14233.758036977839,14600.37764410183
2023-03-05,10773.75,10905.707415372191,14022.686121398263,14267.940398583425,14076.775574967887,12926.648014840413,9978.938443957344
2023-03-12,10489.25,10784.433209609368,10905.707415372191,14022.686121398263,14267.940398583425,10621.52280072535,13825.463223263685
2023-03-19,9159.41,9322.471638199517,10784.433209609368,10905.707415372191,14022.686121398263,13068.892505341853,8483.89496595916
2023-03-26,7025.0,6796.816863771142,9322.471638199517,10784.433209609368,10905.707415372191,12736.415559863965,14233.758036977839
2023-04-02,7508.0,7805.167394616003,6796.816863771142,9322.471638199517,10784.433209609368,14076.775574967887,12926.648014840413
